FID,res_bldg_cnt,res_gwh,lmi_bldg_cnt,lmi_gwh,lmi_pct_gwh,lmi_pct_bldg,name,state_abbr,gid
pv_rooftop_county_lmi_pct_gwh.148,1850.9999,22.9382,855.3653,10.9197,47.6,46.21,Lafayette,AR,148
pv_rooftop_county_lmi_pct_gwh.718,7220.0006,87.2277,3425.4527,43.9938,50.44,47.44,Fayette,IN,718
pv_rooftop_county_lmi_pct_gwh.833,5787.9995,73.8688,2319.9693,32.557,44.07,40.08,Henry,IA,833
pv_rooftop_county_lmi_pct_gwh.2716,772.0003,9.4524,344.8321,4.2506,44.97,44.67,Real,TX,2716
pv_rooftop_county_lmi_pct_gwh.1149,82874.9967,1581.725,38017.3569,742.6178,46.95,45.87,Orleans,LA,1149
pv_rooftop_county_lmi_pct_gwh.1660,1866.0003,21.8674,733.8003,8.7375,39.96,39.32,Boone,NE,1660
pv_rooftop_county_lmi_pct_gwh.555,1769.0003,19.0663,603.4505,6.6749,35.01,34.11,Bear Lake,ID,555
pv_rooftop_county_lmi_pct_gwh.1680,1871.0006,20.6699,763.7655,8.6609,41.9,40.82,Dixon,NE,1680
pv_rooftop_county_lmi_pct_gwh.1821,5626,92.1874,2897.1898,50.8278,55.14,51.5,San Miguel,NM,1821
pv_rooftop_county_lmi_pct_gwh.82,1082.9999,5.9907,0,0,0,0,Kusilvak,AK,82
pv_rooftop_county_lmi_pct_gwh.1326,3756.9999,44.3813,1443.2516,18.9394,42.67,38.42,Chippewa,MN,1326
pv_rooftop_county_lmi_pct_gwh.1513,4511.0002,50.6923,1865.1666,21.2515,41.92,41.35,Dallas,MO,1513
pv_rooftop_county_lmi_pct_gwh.1519,29474.9998,362.1442,13623.7525,175.9147,48.58,46.22,Franklin,MO,1519
pv_rooftop_county_lmi_pct_gwh.1522,75390.9991,1059.1492,28717.8068,455.5089,43.01,38.09,Greene,MO,1522
pv_rooftop_county_lmi_pct_gwh.3080,5154.9996,59.4888,1918.0125,23.1345,38.89,37.21,Lafayette,WI,3080
pv_rooftop_county_lmi_pct_gwh.12,3263.9993,38.0161,1496.9947,17.9931,47.33,45.86,Choctaw,AL,12
pv_rooftop_county_lmi_pct_gwh.615,5768,64.3294,2129.2281,25.5782,39.76,36.91,De Witt,IL,615
pv_rooftop_county_lmi_pct_gwh.2173,10423.9997,127.604,4012.4853,50.4274,39.52,38.49,Logan,OK,2173
pv_rooftop_county_lmi_pct_gwh.2219,591.0002,6.901,257.0952,2.9547,42.82,43.5,Gilliam,OR,2219
pv_rooftop_county_lmi_pct_gwh.2304,9562.0001,123.8287,3302.8084,48.8946,39.49,34.54,Union,PA,2304
pv_rooftop_county_lmi_pct_gwh.2309,104082.0028,1205.8411,43745.1158,558.8222,46.34,42.03,Westmoreland,PA,2309
pv_rooftop_county_lmi_pct_gwh.1593,4929.0001,56.3033,2256.0866,26.7404,47.49,45.77,Washington,MO,1593
pv_rooftop_county_lmi_pct_gwh.1125,1485.9996,17.4751,434.0402,5.1868,29.68,29.21,Cameron,LA,1125
pv_rooftop_county_lmi_pct_gwh.2527,7125.9988,95.7823,3123.5343,42.7147,44.6,43.83,Aransas,TX,2527
pv_rooftop_county_lmi_pct_gwh.2793,444,5.2583,252.4874,2.9902,56.87,56.87,Piute,UT,2793
pv_rooftop_county_lmi_pct_gwh.349,4378,53.0571,1966.2114,24.4401,46.06,44.91,Holmes,FL,349
pv_rooftop_county_lmi_pct_gwh.246,3485.0003,64.1003,1827.6687,36.7409,57.32,52.44,Alamosa,CO,246
